,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Job: 수시과거거래내역조회,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,구분,항   목,,,설   명,기관별,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,기관명,,,,산업,,기업,,국민,,수협,,농협,,우리,,스탠다드차타드,,,,신한,,시티,,대구,,부산,,광주,,제주,,전북,,경남,,새마을,,우체국,,하나,,,신협,,K뱅크,,카카오뱅크,산림조합,"우리금융 
저축은행",우리 저축은행,"스마트
저축은행","금화
저축은행","인성
저축은행","안양 
저축은행","바로
저축은행","부림 
저축은행","JT친애 
저축은행","청주 
저축은행","더블 
저축은행","다올 
저축은행","ST
 저축은행","IBK 
저축은행","인천 
저축은행","진주
 저축은행","한국투자 
저축은행","키움YES 
저축은행","민국
 저축은행","모아
 저축은행","OK 
저축은행","상상인 
저축은행","세람 
저축은행","The-K
 저축은행","융창 
저축은행","BNK 
저축은행","하나 
저축은행","DB 
저축은행","KB 
저축은행","푸른 
저축은행","페퍼
저축은행","SBI 
저축은행",,"신한 
저축은행","JT
저축은행","흥국
저축은행","스카이
저축은행",웰컴저축은행,,"NH
저축은행","예가람
저축은행","유안타
저축은행","조은
저축은행","공평
저축은행","삼정
저축은행","안국
저축은행","남양
저축은행","평택
저축은행","한화
저축은행","고려
저축은행","조흥
저축은행","강원
저축은행","구미
저축은행","드림
저축은행","삼일
저축은행","유니온
저축은행","참
저축은행","대한
저축은행","동양
저축은행","삼호
저축은행","세종
저축은행","아산
저축은행","MS
저축은행","애큐온
저축은행","오투
저축은행","대신
저축은행","HB
저축은행",상상인플러스저축은행,"OSB
저축은행"
,,"입력
(Input)",모듈명(Module),,,,kdb,,ibk,,kbstar,,suhyupbank,,nonghyup,,wooribank,,standardchartered,,,,shinhan,,citibank,,dgb,,busanbank,,kjbank,,jejubank,,jbbank,,knbank,,kfcc,,epostbank,,hanabank,,,cu,,kbank,,"kakao
bank",nfcf,"fsb_a_aju
aju",fsb_a_wooribank,fsb_a_smart,fsb_a_kuemhwa,fsb_a_insung,fsb_a_anyang,fsb_a_baro,fsb_a_bulim,fsb_a_chinae,fsb_a_cjbank,fsb_a_double,fsb_a_hdsb,fsb_a_hisntm,fsb_a_ibksb,fsb_a_incheonbank,fsb_a_jinju,fsb_a_kibank,"fsb_a_kiwoomyes
kiwoomyes",fsb_a_mkb,fsb_a_moa,fsb_a_ok,fsb_a_sangsanginsb,fsb_a_seram,fsb_a_thek,fsb_a_ycbank,fsb_bnksb,fsb_hanasavings,fsb_idbsb,fsb_kbsavings,fsb_prsb,fsb_a_pepper,fsb_sbisb,,fsb_shinhansavings,fsb_a_jt,fsb_a_ehkbank,fsb_a_sky,fsb_welcomebank,,fsb_nhsavings,fsb_a_yegaram,fsb_a_yuanta,fsb_a_choeunbank,fsb_a_gpsavings,fsb_a_sjbank,fsb_a_anguk,fsb_a_nybank,fsb_a_ptbank,fsb_a_hanwhas,fsb_a_goryo,fsb_a_chbank,fsb_a_gangwon,fsb_a_gumibank,fsb_a_dreamsb,fsb_a_samil,fsb_a_unionsb,fsb_a_charm,fsb_a_daehan,fsb_a_dy,fsb_a_samhosb,fsb_a_sejong,fsb_a_asanbank,fsb_a_ms,fsb_acuonsb,fsb_a_o2bank,fsb_daishin,fsb_a_hbsb,fsb_a_sangsanginplussb,fsb_osb
,,,클래스명(Class),,,,개인뱅킹,기업뱅킹,개인뱅킹,기업뱅킹,개인뱅킹,기업뱅킹,개인뱅킹,기업뱅킹,개인뱅킹,기업뱅킹,개인뱅킹,기업뱅킹,개인뱅킹,비스니스뱅킹,S2B,NextGen,개인뱅킹,기업뱅킹,개인뱅킹,기업뱅킹,개인뱅킹,기업뱅킹,개인뱅킹,기업뱅킹,개인뱅킹,기업뱅킹,개인뱅킹,기업뱅킹,개인뱅킹,기업뱅킹,개인뱅킹,기업뱅킹,개인뱅킹,기업뱅킹,개인뱅킹,기업뱅킹,개인뱅킹,기업뱅킹,CMSiNet,개인뱅킹,기업뱅킹,개인뱅킹,기업뱅킹,기업뱅킹,인터넷뱅킹,인터넷뱅킹,인터넷뱅킹,인터넷뱅킹,인터넷뱅킹,인터넷뱅킹,인터넷뱅킹,인터넷뱅킹,인터넷뱅킹,인터넷뱅킹,인터넷뱅킹,인터넷뱅킹,인터넷뱅킹,인터넷뱅킹,인터넷뱅킹,인터넷뱅킹,인터넷뱅킹,인터넷뱅킹,인터넷뱅킹,인터넷뱅킹,인터넷뱅킹,인터넷뱅킹,인터넷뱅킹,인터넷뱅킹,인터넷뱅킹,인터넷뱅킹,인터넷뱅킹,인터넷뱅킹,인터넷뱅킹,인터넷뱅킹,인터넷뱅킹,인터넷뱅킹,개인뱅킹,기업뱅킹,인터넷뱅킹,인터넷뱅킹,기업뱅킹,인터넷뱅킹,개인뱅킹,기업뱅킹,인터넷뱅킹,인터넷뱅킹,인터넷뱅킹,인터넷뱅킹,인터넷뱅킹,인터넷뱅킹,인터넷뱅킹,인터넷뱅킹,인터넷뱅킹,인터넷뱅킹,인터넷뱅킹,인터넷뱅킹,인터넷뱅킹,인터넷뱅킹,인터넷뱅킹,인터넷뱅킹,인터넷뱅킹,인터넷뱅킹,인터넷뱅킹,인터넷뱅킹,인터넷뱅킹,인터넷뱅킹,인터넷뱅킹,인터넷뱅킹,인터넷뱅킹,인터넷뱅킹,인터넷뱅킹,인터넷뱅킹,인터넷뱅킹,인터넷뱅킹
,,,계좌번호,,,,,,,,,,,,,,,1,,,,,,,1,1,,,,,,,,,,,,,,,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,조회구분,,,"1: 신청, 2: 조회",,,,,,,,,,,,0,,,,,,,1(주2),1(주2),,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,조회시작일,,,,,,,,,,,,,,,1,,,,,,,1,1,,,,,,,,,,,,,,,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,조회종료일,,,,,,,,,,,,,,,1,,,,,,,1,1,,,,,,,,,,,,,,,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,계좌비밀번호,,,,,,,,,,,,,,,0,,,,,,,0,0,,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,인증서,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,이름,,,,,,,,,,,,,,0,,,,,,,0,1(주1),,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,만료일자,,,,,,,,,,,,,,0,,,,,,,0,2(주1),,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,비밀번호,,,,,,,,,,,,,,0,,,,,,,-1,1(주1),,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,페이지별건수,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"출력
(Output)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,ErrorCode,,,,,,,,,,,,,,,1,,,,,,,1,1,,,,,,,,,,,,,,,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,ErrorMessage,,,,,,,,,,,,,,,2,,,,,,,2,2,,,,,,,,,,,,,,,2,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Result,,,,,,,,,,,,,,,1,,,,,,,1,1,,,,,,,,,,,,,,,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,페이지번호,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,내역정렬순서,,0: 최신순 / 1: 과거순,,,,,,,,,,,,1,,,,,,,1,1,,,,,,,,,,,,,,,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,수시과거거래내역조회,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,거래일자,,,,,,,,,,,,,1,,,,,,,1,2,,,,,,,,,,,,,,,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,거래시각,,,,,,,,,,,,,1,,,,,,,1,2,,,,,,,,,,,,,,,0,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,통화코드,,,,,,,,,,,,,0,,,,,,,1,0,,,,,,,,,,,,,,,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,출금액,,,,,,,,,,,,,1,,,,,,,1,1,,,,,,,,,,,,,,,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,입금액,,,,,,,,,,,,,1,,,,,,,1,1,,,,,,,,,,,,,,,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,거래후잔액,,,,,,,,,,,,,1,,,,,,,1,1,,,,,,,,,,,,,,,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,기재사항1,,,,,,,,,,,,,2,,,,,,,2,2,,,,,,,,,,,,,,,2,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,기재사항2,,,,,,,,,,,,,0,,,,,,,0,2,,,,,,,,,,,,,,,0,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,거래수단1,,,,,,,,,,,,,2,,,,,,,0,2,,,,,,,,,,,,,,,0,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,거래수단2,,,,,,,,,,,,,2,,,,,,,2,2,,,,,,,,,,,,,,,0,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,거래수단3,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,계좌번호,,,,,,,,,,,,,1,,,,,,,1,1,,,,,,,,,,,,,,,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,상대계좌예금주명,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,상대계좌번호,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,조회항목,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,기재사항1,,,,,,,,,,,,,,,기재내용,,,,,,,적요,적요,,,,,,,,,,,,,,,거래내역,내역,,적요,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,기재사항2,,,,,,,,,,,,,,,,,,,,,,-,자원,,,,,,,,,,,,,,,,,,구분,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,거래수단1,,,,,,,,,,,,,,,취급점,,,,,,,-,처리점,,,,,,,,,,,,,,,,,,거래점,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,거래수단2,,,,,,,,,,,,,,,적요,,,,,,,거래구분,거래구분,,,,,,,,,,,,,,,,,,의뢰인/수취인,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,거래수단3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"*주1: 시티은행 기업뱅킹 OTP입력, 전자서명 필수.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"*주2: 시티은행 개인/기업뱅킹 조회구분 2(조회) 조회시, 조회구분 1(신청)이 선행 되어야함",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
